"reward_ANN_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)][P]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","reward_annealing_thompsom_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","reward_annealing_thompson_0.2_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","service_rate_ANN_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)][P]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","service_rate_annealing_thompsom_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","service_rate_annealing_thompson_0.2_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","time_ANN_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)][P]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","time_annealing_thompsom_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10","time_annealing_thompson_0.2_LIN_cars=0300-0000(L)_t=1_levels[3]=(1-0, 3-300, 3-600)_rebal=([0-8, 1-8][tabu=00])[L(05)]_[05h,+30m+04h+60m]_match=15_0.10(S)_1.00_0.10"
16444.89914346232,16858.182543957475,16986.403208816624,0.7896246712885489,0.8130528328950514,0.8180731532393021,177.94032430648804,43.831875562667854,49.17890572547913
16724.651176539115,17040.74862139169,17289.475841163465,0.7813877929914134,0.7990252958923184,0.8097006265954978,174.4901487827301,45.97642254829407,49.75576305389404
16722.53190499774,16996.285868341685,17004.71269967881,0.7991008045433033,0.8159015617605301,0.8114055844770468,175.38314342498782,47.13460183143616,53.755223035812385
16979.95469616976,17285.429457334398,17339.814057235268,0.7920883164673413,0.8093376264949402,0.8070377184912604,172.56259870529175,42.44673299789429,54.3825056552887
16887.115948712813,17060.7325550347,17169.72552825219,0.80937794533459,0.8199811498586239,0.822808671065033,187.8963849544525,47.06913471221924,52.49465227127075
17352.254179444913,17558.554066829678,17525.19093737594,0.8015422998412338,0.815831254252665,0.8097074166477659,183.06240272521973,45.02561640739441,54.482964992523186
16825.704442250404,17080.014236877,17196.065870399943,0.8197744180465563,0.8322534197264219,0.8370530357571394,186.21593976020813,45.829344987869256,50.50947737693786
17208.830266225956,17303.850813352714,17582.688106485803,0.8066682102338504,0.812688122250521,0.826580226904376,182.40776896476746,47.10949158668518,55.1746461391449
16945.484554863273,17241.188373699053,17220.2521392245,0.8039351851851851,0.81875,0.8148148148148148,187.35579919815063,45.83485841751098,51.540552616119385
16962.86337661814,17280.6972015314,17299.361942864067,0.8237666034155597,0.8389468690702088,0.8349146110056926,193.68110466003415,66.65391993522644,56.315664768218994
17176.38892440278,17477.22952635606,17560.039383475392,0.8056066176470589,0.8150275735294118,0.8207720588235294,182.3354880809784,49.291510581970215,52.581941843032844
16907.451012744932,17104.438241695825,17163.323556601947,0.8372204856936764,0.8490021639817263,0.8506852608800193,183.74471402168274,45.3142774105072,51.69357538223266
17198.455176560263,17368.740223498804,17508.452375680434,0.8216635338345865,0.8317669172932329,0.8317669172932329,184.377893447876,48.420777797698975,54.82659149169922
17196.86349988742,17195.671336202122,17352.02193200542,0.8343308594685179,0.8369643284654058,0.844146516638736,191.35969519615173,46.792731761932366,51.75442671775818
17545.204682517688,17688.520076236295,17848.145937586374,0.8177634606534745,0.8267372296364474,0.8347906120570641,190.5795521736145,50.14493703842163,55.43300533294678
17456.988457056108,17614.577284920342,17714.735140055036,0.8347417840375587,0.8420187793427231,0.8467136150234742,181.87448620796204,46.81292700767517,55.04866218566895
17400.111847378175,17484.296410530013,17590.595153619266,0.835705950991832,0.8387397899649942,0.8438739789964994,196.41888046264648,53.08635330200195,57.219591856002815
17065.503206417463,17037.809788401417,17262.363341924454,0.8306127277028625,0.8273006860657677,0.8362905133664538,197.602641582489,50.26927137374878,52.19116902351379
17460.710512582944,17458.050229095872,17629.016291743592,0.8461171986660314,0.8461171986660314,0.8523106241067174,187.94586563110352,57.61674046516418,51.525591135025024
17536.2512702585,17756.568071793754,17777.194625903514,0.8270432970595045,0.8409354017133596,0.8404723315582311,190.46098709106445,66.94847130775453,57.614935874938965
17333.597024663675,17374.018859258853,17509.0693694788,0.8274819809346664,0.8321320623110905,0.8360846314810509,197.3208577632904,57.49059081077576,61.75777769088745
17664.367494115773,17723.474771342586,17820.858165257727,0.8188850967007963,0.8234357224118316,0.8248009101251422,196.45495009422302,51.11112928390503,55.29552435874939
17095.550060765658,17252.955720220125,17144.256312243102,0.8316290130796671,0.8394768133174791,0.8342449464922711,196.6691768169403,58.11853718757629,61.99482369422913
17371.724437918856,17395.17188953819,17497.38293711842,0.8561872909698997,0.8571428571428571,0.8612040133779264,196.19026231765747,62.509758472442634,63.38574242591858
17973.07911287339,17925.663881155368,18077.852054937768,0.8656786638438014,0.8656786638438014,0.8746177370030581,191.29728722572327,62.527421712875366,67.40623164176941
17447.359999316453,17317.480237320255,17531.809581918737,0.8608632746563781,0.8598987219676875,0.8635157945502773,194.87815642356875,69.46413898468018,61.92082953453064
17495.280212453086,17344.550367863565,17600.97691286031,0.8531100478468899,0.8480861244019139,0.8600478468899522,194.6508984565735,64.78732919692993,57.505462408065796
17736.705759616638,17567.336603847154,17670.50519263795,0.8530727572404051,0.8490699317165058,0.8540145985401459,190.9674954414368,67.60174512863159,60.26740980148315
17668.219456877465,17664.62568999907,17761.67035399027,0.850844277673546,0.8484990619136961,0.8531894934333959,195.6984429359436,72.49225735664369,57.841274976730354
17754.630705379717,17564.270729047632,17738.47082733941,0.8481871345029239,0.8435087719298245,0.8516959064327485,195.2265400886536,69.3909420967102,60.27778673171997
17617.374025218043,17508.461300322877,17595.351042968086,0.8492438563327032,0.8475897920604915,0.8468809073724007,195.0826666355133,70.93601560592651,60.9877290725708
17535.366061363413,17558.35382844694,17623.887096823597,0.8578244274809159,0.8611641221374046,0.8621183206106869,197.9936580657959,64.47824215888977,51.677340984344475
17412.572963864077,17331.46465908007,17380.459839375144,0.8423680456490727,0.8428435568235854,0.8414170233000475,194.38295125961304,65.33212447166443,53.259557008743286
17652.238680854854,17479.205274697935,17596.817810611803,0.8581323143061859,0.8483401003104848,0.8571769763553857,196.8866102695465,63.65859317779541,56.24207186698914
18012.131738644475,17900.1471110119,17992.35170061611,0.8636257309941521,0.8605847953216375,0.8612865497076023,190.848578453064,61.98711562156677,51.34012794494629
17832.12169507081,17778.287597152208,17898.20330099329,0.8516008413180649,0.8508997429305912,0.8572096284178546,200.56989741325376,65.14577746391296,54.86657929420471
17705.704364885914,17658.971795423542,17665.974561938634,0.8593272171253823,0.8546224417784051,0.8553281580804517,189.39721632003784,64.35610866546631,52.027087688446045
17956.166506001136,17792.03674740762,17848.27786677081,0.8461005999077065,0.8401015228426396,0.8403322565759114,189.87249159812927,63.94238138198853,54.96055793762207
17725.326641445936,17686.86469808215,17753.606966781423,0.8456328818309201,0.8477347034096216,0.8491359177954227,192.13899493217468,62.71706461906433,54.33803248405457
17720.147018979656,17805.68488082387,17718.797347313477,0.8608818674840839,0.8653619429379863,0.8618250412638528,193.07848858833316,62.03998684883118,52.124595165252686
17706.488515277983,17783.49779779646,17888.08790671128,0.8549492085991023,0.8573115993385306,0.8627450980392157,192.46099424362183,66.20959138870239,57.19929504394531
17585.258862841984,17661.460088784937,17760.607530145597,0.8486625997184419,0.8507742843735335,0.856640075082121,208.32346391677856,65.22877812385559,57.67663097381592
17423.023833274452,17515.948113448507,17527.97906402604,0.8296485920409588,0.8343030020944845,0.8350011636025134,193.3858368396759,65.5151228904724,59.0870213508606
17675.44339634282,17652.860398766887,17812.511675954738,0.8517564402810305,0.8519906323185011,0.8594847775175644,202.6098248958588,66.64498782157898,56.80537700653076
17868.76650357414,17964.885011147653,17902.15256453018,0.8529686769518466,0.8583450210378681,0.8543712014960262,197.0450165271759,66.74682474136354,49.45912003517151
17528.46949743081,17336.444877430324,17583.962398574728,0.857279923242984,0.8529623410889902,0.8618373710721996,196.55337142944336,63.43995213508606,54.90413331985474
17586.763313334795,17542.824478570714,17540.961451303458,0.8694074969770254,0.8703748488512697,0.8711003627569528,226.8476231098175,66.61713767051697,57.74053359031677
17767.66189300926,17677.820254449078,17670.440591781862,0.8481220657276995,0.8460093896713615,0.8471830985915493,205.1781301498413,71.13561105728151,52.776989698410034
17429.42492465463,17263.508833101052,17399.762095390157,0.8478209097404144,0.8409145034532032,0.8502024291497976,196.85753679275516,70.01845383644104,55.25793433189392
18054.246138828952,17997.356278400086,18151.679901217052,0.8460648148148148,0.844212962962963,0.8539351851851852,201.95490074157715,68.0313184261322,52.958991050720215
18054.29587955985,18041.958485523715,18072.77157207061,0.8572759022118742,0.8605355064027941,0.8589057043073342,203.41928243637085,77.73492288589479,54.033400774002075
17939.746592449806,17930.214462136322,17969.674676513863,0.8624387969223595,0.8617393331778971,0.8626719515038471,201.82529091835025,71.29354810714722,54.482070207595825
17955.021728625346,17874.646855276224,17882.89183364873,0.8659021764568219,0.8614556517669085,0.8661362040720805,205.03973627090454,73.68282341957092,54.363800287246704
17827.90043333645,17820.12250895027,17731.577210539574,0.8520833333333333,0.8483796296296297,0.8493055555555555,198.94806814193728,82.14215421676636,52.67801570892334
17849.106439707775,17848.631264688716,17884.82689696712,0.8625088589652729,0.8639262934089298,0.8662886841483581,204.4621880054474,77.17271614074706,52.22567105293274
17605.316688464667,17473.879134819854,17513.17744442173,0.8617172675521821,0.8588709677419355,0.8624288425047438,206.9549605846405,79.04699397087097,58.075574159622185
17924.562494554244,17825.61596660146,17843.878399799352,0.8672189349112426,0.8610650887573964,0.8608284023668639,204.2105488777161,73.20024371147157,54.00764918327332
17863.39322717007,17818.25217860171,17887.454757984135,0.8616367076631978,0.8656575212866604,0.8654210028382214,199.5443754196167,77.4893000125885,51.86327314376831
18189.728067980934,18103.652237702423,18044.736085800832,0.8532684283727399,0.8497913769123783,0.847009735744089,202.5585355758667,71.83780503273009,51.416821241378784
17973.982342826832,17864.21659969943,18022.064399427367,0.8658707865168539,0.8600187265917603,0.8658707865168539,195.39223074913025,66.96267390251161,57.557265043258674
17770.28300204106,17684.35951398593,17656.93605465151,0.8515901060070671,0.8506478209658421,0.8487632508833922,202.9506847858429,68.84174871444702,55.17363905906677
17680.947199730224,17638.076238775222,17813.903340743815,0.8586905322656618,0.8556288271314179,0.8666980687706076,207.04307842254642,69.14479756355286,53.95925211906433
18048.249407690433,17927.78000924699,18070.82455580557,0.86531279178338,0.8604108309990663,0.8667133520074697,200.5207500457764,65.25275707244873,57.59171199798584
17909.438817360056,17888.12407852921,17952.940256435486,0.8575743494423792,0.8585037174721191,0.8580390334572491,205.65136098861691,65.70722198486328,55.61341404914856
17894.000357691344,17850.472550935665,18038.83370398276,0.8463308028525419,0.8472509776857603,0.8534621578099839,194.0977110862732,71.9262318611145,54.89575505256653
17856.346242312295,17878.556016822207,17843.48283565203,0.8650923544540566,0.862052840776245,0.8632218844984803,198.8673529624939,70.72966980934144,55.60065627098084
17523.418783998495,17481.36471106442,17513.647728721447,0.8689704823614111,0.8668106551475881,0.8658507319414447,202.56066679954532,75.6140832901001,51.64023208618164
17652.889317912788,17496.235171532822,17477.50365778832,0.8588624026433798,0.8527259853670051,0.8513098890724571,207.5265429019928,73.59976863861084,51.772536516189575
17569.267266992247,17551.30616242369,17569.160881507192,0.8686096512183469,0.8705207835642619,0.8676540850453894,196.49656987190247,76.61473846435547,91.42621684074402
17854.0355761523,17834.879203445416,17830.84172508043,0.8655164263767431,0.8664618293547625,0.8650437248877334,203.3979380130768,68.94657278060913,104.73486256599426
17996.305025951406,17987.632312222348,18112.804457921928,0.8630232558139534,0.8637209302325581,0.8655813953488372,207.09171080589292,74.22084474563599,109.90940403938292
18091.298482009475,18131.503867623138,18181.839361362552,0.857175925925926,0.8608796296296296,0.8636574074074074,196.0268442630768,69.24613499641417,78.17847776412964
17925.891783442123,17839.617220984343,17934.828490047257,0.8683901292596945,0.8648648648648649,0.8660399529964747,199.3072199821472,67.78350043296814,54.98703145980835
17888.86644807292,17752.610832919116,17894.76092677806,0.8683341198678622,0.8626710712600283,0.8683341198678622,196.89261102676392,68.43860745429993,56.65574288368225
17548.551833390902,17508.20084330712,17682.959178482648,0.8585619678334909,0.8595080416272469,0.8651844843897823,200.4781289100647,69.67702889442444,59.46522903442383
17723.601480147874,17770.43034705704,17848.68010307597,0.8657352592943405,0.8690504380771963,0.87402320625148,202.06784915924072,70.96375107765199,53.198525667190545
17998.973198558688,17847.791501566935,17873.265468633483,0.8623205460108261,0.8571428571428571,0.8599670510708401,196.520623922348,70.0274076461792,57.94221687316895
17940.942917823337,17793.172717470068,17944.675581636682,0.8542482155192264,0.8512548929311535,0.8556297490214138,201.63772296905518,66.14089632034303,63.11812376976013
18402.72868102565,18301.128370089184,18382.228987466773,0.8661453541858326,0.8640754369825207,0.8654553817847286,190.9093580245972,69.87998938560486,58.566378831863396
17698.515962555182,17652.767711552533,17840.529435121105,0.8510189739985945,0.8507847271023659,0.8540641836495666,208.22149109840396,67.81247186660768,56.11116313934326
17684.16550089579,17721.2202763049,17833.824145161874,0.8641741599621391,0.8644107903454804,0.8658305726455277,196.87473917007446,69.07423377037047,57.30480980873108
17815.096340951062,17872.17979188199,17849.9465138389,0.8476681509257089,0.8518865713616124,0.8497773611436606,198.9058928489685,69.23790144920349,54.88159489631653
17859.219972871124,17800.796412380663,17973.790736415882,0.855682082268185,0.857541250290495,0.8638159423657913,192.4258499145508,67.3657751083374,58.71021628379822
17718.259911702702,17800.901777575396,17788.640912638868,0.863764705882353,0.8696470588235294,0.8703529411764706,201.4547426700592,73.32734656333923,53.639710426330566
17749.21021671981,17662.729277243987,17716.056203731485,0.8578489056248529,0.8564368086608614,0.8609084490468345,192.36960625648499,73.2803885936737,51.08241486549378
17846.212911969826,17719.112493314165,17846.90303792739,0.8516098926738217,0.8492767148856742,0.8527764815678954,192.23802733421329,70.95222973823546,53.95586252212525
17759.918693120242,17648.92728032814,17660.09346064223,0.8553592461719671,0.8499411071849234,0.8487632508833922,199.87051701545715,69.15586090087889,51.34809112548828
17860.787455467897,17808.080893701786,17788.83843531445,0.8424075350333103,0.8451642545371009,0.8389616356535723,202.07645988464355,70.94942331314088,54.849509000778205
18302.702412511404,18246.27582999386,18205.321296423877,0.8692091717360786,0.8685072531586336,0.8661675245671502,203.7355661392212,116.36001682281494,55.3789689540863
18206.08755298004,18008.721337279752,18012.057057645452,0.8564538355535141,0.8488745980707395,0.8484152503445108,191.59005999565125,163.84824514389038,52.24633407592773
17757.231750596748,17662.143332908723,17736.64566727326,0.8565708902496467,0.8542157324540745,0.8568064060292041,202.28933596611026,101.9488832950592,57.80507469177246
17530.406277624676,17454.83882936111,17378.80088848215,0.8714319980810746,0.8656752218757496,0.8639961621491965,204.56046557426453,79.18595600128174,58.14225268363953
18009.258438339675,18013.445405802508,18074.885519538933,0.8613768961493582,0.8641773628938156,0.8646441073512252,194.03001523017883,74.14280700683594,50.68467712402344
17775.178127191706,17779.576446499745,17788.14809609923,0.8371124479407681,0.8431281813975011,0.8438223044886627,190.4495222568512,71.82799339294435,54.235793113708496
17693.518712626217,17630.341906722857,17587.055851567067,0.866254164683484,0.8633983817229891,0.8614945264159923,199.38005089759827,73.36706113815308,56.84398412704468
17970.175632748054,17853.52988715094,17923.84759528211,0.8618681574656417,0.8555788492895411,0.8588399720475192,199.01287961006162,81.05477905273438,53.39013719558716
17905.093092305113,17759.848522966397,17807.524378788716,0.8672316384180792,0.8580508474576272,0.862758945386064,198.7971761226654,71.79378700256349,52.28464007377625
18268.0889097724,18166.89310536602,18026.94682535233,0.8788375908132178,0.8739161003046637,0.8675884696508085,198.62223052978518,74.30337357521056,60.3971631526947
18032.492123576,18003.142866460963,18038.748988613213,0.8560799813996745,0.8574750058126017,0.8567774936061381,199.16120290756226,72.41994404792786,51.42558026313782
17954.852787760192,17893.979898529193,17783.394640081664,0.8590919783580334,0.8565043519171959,0.8510938602681722,191.21629357337952,68.56316995620729,54.625579595565796
17832.354912920255,17704.281912778715,17800.53630942915,0.8602455146364495,0.8576487252124646,0.8609537299339001,205.33497428894043,70.1795539855957,53.24739456176758
17983.665170354034,17873.551551216875,18019.82002045122,0.8536245353159851,0.8522304832713755,0.8568773234200744,194.9945740699768,71.75354576110841,54.66174602508545
17926.199537282915,17796.469102673283,17774.868575506767,0.8649031648559282,0.8632498819083609,0.8582900330656591,197.20053124427795,70.14436626434326,61.86208963394165
18330.64224267625,18239.734327032624,18304.472629815045,0.8607594936708861,0.8612197928653624,0.8623705408515535,201.64454007148743,73.35456943511963,56.73676872253418
18204.64778272365,18124.781025170785,18114.08233109025,0.8617095205003474,0.8582348853370396,0.8584665276812601,186.99687266349792,71.24927854537964,62.6147825717926
17916.115191336,17747.116093587218,17738.46407557157,0.8778042959427208,0.875417661097852,0.8725536992840095,200.27962446212769,76.59599757194519,53.342013359069824
18314.397264034487,18154.640188813326,18124.250949207384,0.8705936920222634,0.8666512059369202,0.8680426716141002,198.2958357334137,70.37402820587158,52.86400318145752
17998.019542114238,17788.657727744918,17994.291848101875,0.8551836355183635,0.8465829846582985,0.8554160855416085,207.21852016448972,72.74427986145021,58.46783113479614
17976.40466826838,17837.619193123886,17964.353370553068,0.8603234122334192,0.8542301382704476,0.862432622451371,204.6030788421631,76.01157617568971,54.69363760948181
18041.33413857793,17877.244200337398,17927.249877553837,0.8407441016333939,0.8373411978221416,0.8341651542649727,196.71966671943662,70.03451442718506,54.34209322929382
17914.362105593,17736.08049755636,17850.495450409308,0.8664131209888282,0.8621345376753029,0.865937722842881,193.36925983428955,69.68981838226318,59.398621797561646
18179.55476583954,18105.93755152928,18198.6123686956,0.8733503125723547,0.8719611021069692,0.8749710581153045,207.6475872993469,74.26829552650452,57.856152057647705
18069.77022473368,18073.792317259882,18063.66417526249,0.8643157403082672,0.8626809901914994,0.8622139187295657,192.6605725288391,66.95378422737122,59.9501428604126
17951.90016981584,17729.74384259326,17944.886944257993,0.8604651162790697,0.8502325581395349,0.8634883720930232,196.3944923877716,71.9546687602997,60.730961322784424
18294.807424101193,18058.778912850703,18177.258323575268,0.8807447560688192,0.8722601932594862,0.8755597454631158,197.37639689445496,77.53582048416138,60.85002970695496
18338.061126651908,18286.841959866528,18175.526095814843,0.8636676612347945,0.8687170071149873,0.8620610511820059,197.73286032676697,77.80003023147583,51.24155259132385
17998.19513447403,17923.139886838282,17778.78513443034,0.8669800235017626,0.8650998824911869,0.8556991774383079,223.29472136497498,69.57096552848816,57.82997512817383
17696.179359731326,17660.032102459132,17630.250193792155,0.8712466970934423,0.8736488109536392,0.871486908479462,199.2107810974121,70.47443723678589,62.12651062011719
18087.525803068576,17893.648599287426,17859.763189830683,0.8590216889709276,0.8530226119058606,0.8488694047069681,188.74498653411862,74.65281462669374,63.973226070404046
17817.492655961454,17782.993295608616,17795.117991627998,0.8885388902350375,0.8875696631936031,0.8849042888296583,197.67720222473145,74.89693379402159,61.43779373168945
17860.349941469893,17759.36126563072,17856.022804944852,0.8750599520383693,0.8721822541966426,0.8769784172661871,186.41379714012143,77.60038018226624,52.45841574668884
17927.50825402839,17675.916134204588,17808.921695527082,0.8731024667931688,0.8626660341555977,0.8669354838709677,185.7309856414795,72.6665699481964,75.80968451499939
18384.660635421133,18142.03191796609,18307.901706798988,0.8729205175600739,0.8625231053604436,0.8703789279112755,184.92685103416443,78.7896361351013,73.62307143211366
18269.965535266267,17958.460595567372,18184.83588231824,0.8670798898071626,0.8537649219467401,0.8640955004591369,183.0107665061951,85.2873558998108,80.30796790122986
17977.710614874555,17812.245511557336,17861.073976063017,0.8761104441776709,0.8696278511404562,0.8725090036014406,184.67519092559812,67.68672752380371,55.970649242401116
17995.842935619385,18000.9451298106,18015.437561601422,0.8618925831202046,0.8632876075331318,0.8623575912578471,188.1253411769867,84.23185682296753,61.53490614891052
18083.70243221701,17844.520175780148,18041.64467342738,0.8664319248826291,0.856338028169014,0.862206572769953,187.33624720573425,86.96531343460083,63.1927330493927
18098.800975171762,17993.344623266094,17890.342027419894,0.8647522000926354,0.8582677165354331,0.8566465956461324,189.88200426101685,75.82610726356506,61.52904224395752
18087.140330567432,18082.44763153693,18262.721476341743,0.8601349778915522,0.8622294624156388,0.8706074005119852,183.24839544296262,82.41851854324341,66.83313131332396
18300.382583266717,17987.151682960484,18029.40446898619,0.8598652103183825,0.8468510341622124,0.8528933302347199,186.54816222190857,101.83021092414856,53.31505179405213
18336.139664578026,18301.02983392748,18409.97789680384,0.8718721037998146,0.8688600556070436,0.8755792400370713,184.30720639228818,101.70139002799988,55.33437919616699
18102.1561508266,17944.188683880617,18107.980862934008,0.8530226119058606,0.8495616059067835,0.8564836179049377,180.10605716705322,76.4370813369751,52.14138793945313
18257.358759695915,18066.372062484,18105.319863026634,0.8595402298850575,0.8512643678160919,0.8485057471264368,182.9977309703827,88.29080963134766,55.72689032554626
18490.605165097368,18086.783039701422,18286.664493266322,0.8749710044073301,0.8547900719090699,0.8666202737183948,181.1809163093567,89.2144148349762,52.30122041702271
18025.078867294967,17655.99474992697,17938.625053620668,0.8713270142180095,0.8609004739336493,0.8736966824644549,188.9689633846283,82.67327165603638,57.825541496276855
17853.031985279857,17505.07387701051,17841.773442288082,0.8649031648559282,0.8514407179971658,0.8667926310817194,186.9594023227692,71.3961820602417,52.47124600410461
18047.130453407583,17870.248046629757,17935.8153445419,0.8735280263777673,0.8669335845501649,0.8718794159208667,195.27695059776303,73.1776762008667,56.41957831382752
18279.857319661813,17883.013820139284,18125.44684077917,0.8738111807005335,0.8587334725121781,0.8682440269079101,197.31941938400269,72.93107080459596,56.164774894714355
18236.98278280432,18000.060226194524,18234.321894402405,0.8606199770378875,0.8551090700344431,0.8622273249138921,193.87469720840454,71.25936961174011,56.92417168617249
17848.872631178325,17615.39236034637,17798.592060310642,0.865073787772312,0.8564066526118529,0.8667135160459124,198.02609515190125,69.94960355758667,54.5487802028656
18222.268045084973,17932.7888351762,17991.028623220016,0.8727187646233037,0.8631258773982218,0.8664014974262986,208.67321181297302,75.28881549835205,50.908604383468635
17981.765729817213,17807.87237872729,17742.217027485523,0.8582402234636871,0.8526536312849162,0.845903165735568,202.4001944065094,76.05493879318237,55.13638973236084
18230.007345098868,18041.812479131942,18013.325474063244,0.8729033782187574,0.8648712497047012,0.8603827072997874,196.54121255874637,68.42550897598268,52.65211820602417
18256.949203004173,18063.500425960458,18128.01257987488,0.8596087456846949,0.8515535097813579,0.8522439585730724,197.14357590675357,70.73542547225951,52.86534690856934
17599.23193215459,17498.181341446067,17564.36389526038,0.8617378780604896,0.8626980316850696,0.8655784925588094,202.4705295562744,73.16869807243347,52.97835040092468
