pickup_datetime,passenger_count,pk_id,dp_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2011-02-01 06:30:56,1,3666,2890,40.723635,-74.003517,40.71556,-74.014492
2011-02-01 06:30:56,1,2498,2991,40.730327,-73.99274099999998,40.706298,-74.00787099999998
2011-02-01 06:30:59,1,3058,331,40.770829,-73.95384399999998,40.756674,-73.979022
2011-02-01 06:31:00,1,3003,2248,40.742937,-73.986745,40.754518,-73.977462
2011-02-01 06:31:00,1,232,670,40.75610800000001,-73.99056999999998,40.767532,-73.996493
2011-02-01 06:31:00,1,753,2451,40.714713,-73.99665799999998,40.710552,-74.009538
2011-02-01 06:31:00,1,1071,2419,40.755773,-73.97324499999998,40.75364,-73.987143
2011-02-01 06:31:02,1,1322,2426,40.742674,-73.996453,40.759624,-73.985382
2011-02-01 06:31:04,1,4291,3430,40.727661,-73.98516499999998,40.785962,-73.980096
2011-02-01 06:31:05,1,1326,1333,40.746095,-73.99440099999998,40.780716,-73.95684399999998
2011-02-01 06:31:28,1,540,977,40.75578,-73.965237,40.71142800000001,-74.01536299999998
2011-02-01 06:31:37,1,1646,1385,40.770661,-73.987494,40.761011,-73.98354299999998
2011-02-01 06:31:46,1,4030,1152,40.71641,-74.013056,40.732421,-73.981965
2011-02-01 06:31:50,1,1071,4268,40.756196,-73.97292899999998,40.755646,-73.977249
2011-02-01 06:31:54,1,1996,3153,40.748428,-73.97346299999998,40.75489,-73.98440999999998
2011-02-01 06:32:00,1,378,2877,40.7581,-73.963155,40.76037,-73.97353199999998
2011-02-01 06:32:00,2,1639,1187,40.745283,-73.98272699999998,40.749787,-73.992008
2011-02-01 06:32:02,1,2064,3908,40.750276,-73.994341,40.772218,-73.986396
2011-02-01 06:32:03,1,3125,481,40.747327,-73.989801,40.783303,-73.95868
2011-02-01 06:32:09,1,1634,2988,40.739005,-73.987319,40.707692,-74.0107
2011-02-01 06:32:25,1,768,496,40.748371,-73.984966,40.741447,-73.987316
2011-02-01 06:32:25,1,1989,628,40.742236,-73.97782499999998,40.714641,-74.013834
2011-02-01 06:32:32,1,502,1666,40.738415,-73.980699,40.722816,-73.988416
2011-02-01 06:32:36,1,2744,1191,40.730664,-73.99043499999998,40.751937,-73.978184
2011-02-01 06:32:39,1,4311,3846,40.72702,-73.98585899999998,40.755431,-73.97967299999998
2011-02-01 06:32:42,2,240,2931,40.760614,-73.987288,40.767409,-73.95949499999998
2011-02-01 06:32:51,1,2852,715,40.744171,-73.98571699999998,40.753374,-73.98066899999998
2011-02-01 06:32:54,1,4256,3178,40.767067,-73.98995699999998,40.76417100000001,-73.97669599999998
2011-02-01 06:33:00,1,232,4267,40.756088,-73.991023,40.756348,-73.97895699999998
2011-02-01 06:33:00,1,1505,745,40.737182,-73.981312,40.705392,-74.00735299999998
2011-02-01 06:33:00,2,1595,1432,40.733407,-73.987223,40.81194,-73.953168
2011-02-01 06:33:00,1,634,3532,40.790137,-73.97324,40.76250200000001,-73.97466
2011-02-01 06:33:00,2,1593,835,40.736163,-73.99379,40.741637,-74.006772
2011-02-01 06:33:00,1,2693,3262,40.745588,-73.97817999999998,40.751927,-73.97551199999998
2011-02-01 06:33:00,1,1890,1525,40.794917,-73.96992199999998,40.805212,-73.93942199999998
2011-02-01 06:33:00,5,771,3174,40.75329,-73.99647799999998,40.762518,-73.978868
2011-02-01 06:33:00,1,2802,2880,40.777172,-73.949268,40.760872,-73.973168
2011-02-01 06:33:00,1,1634,2887,40.738848,-73.987432,40.715368,-74.01326199999998
2011-02-01 06:33:00,1,456,2935,40.781337,-73.946483,40.786923,-73.95445499999998
2011-02-01 06:33:11,1,3592,3283,40.774861,-73.950905,40.761797,-73.96854599999998
2011-02-01 06:33:22,1,2359,2527,40.778691,-73.94574699999998,40.768787,-73.982366
2011-02-01 06:33:24,1,234,2885,40.757076,-73.99032199999998,40.763913,-73.97124599999998
2011-02-01 06:33:38,1,4163,2941,40.77448,-73.957155,40.78821,-73.95347099999998
2011-02-01 06:33:39,1,183,2220,40.778338,-73.95635799999998,40.755848,-73.97634999999998
2011-02-01 06:33:51,2,1231,3626,40.770312,-73.95755099999998,40.758844,-73.968587
2011-02-01 06:33:55,1,1187,2704,40.749973,-73.991729,40.745525,-73.98517199999998
2011-02-01 06:33:57,1,1146,3517,40.763392,-73.95943699999998,40.73594,-73.99117199999998
2011-02-01 06:34:00,3,634,3024,40.790087,-73.97323699999998,40.766862,-73.971062
2011-02-01 06:34:00,5,3924,3116,40.761125,-73.96930299999998,40.745292,-73.99075699999999
2011-02-01 06:34:00,1,1440,769,40.763868,-73.98895799999998,40.75096,-73.990665
2011-02-01 06:34:00,5,2798,2935,40.77976500000001,-73.95551999999998,40.787332,-73.9543
2011-02-01 06:34:00,2,1346,1065,40.781998,-73.956058,40.78191500000001,-73.979427
2011-02-01 06:34:00,2,2643,4267,40.717405,-74.01598299999998,40.755767,-73.979177
2011-02-01 06:34:00,1,4303,4073,40.785043,-73.95129,40.761265,-74.00238799999998
2011-02-01 06:34:06,1,3314,3268,40.766012,-73.994617,40.750633,-74.00539399999998
2011-02-01 06:34:21,1,2477,3151,40.72186,-73.999601,40.754295,-73.984768
2011-02-01 06:34:21,1,2082,2869,40.777505,-73.979139,40.754001,-73.97796899999999
2011-02-01 06:34:22,1,2930,1404,40.768187,-73.96127,40.766814,-73.978931
2011-02-01 06:34:22,1,2920,503,40.744534,-74.00659,40.755752,-73.998289
2011-02-01 06:34:32,1,3775,512,40.759607,-73.964836,40.75066,-73.978577
2011-02-01 06:34:36,1,3101,3153,40.735981,-73.997881,40.754591,-73.984539
2011-02-01 06:34:45,1,3331,2931,40.780117,-73.955134,40.76730300000001,-73.959063
2011-02-01 06:34:46,1,230,3175,40.755629,-73.991274,40.762947,-73.97807299999998
2011-02-01 06:35:00,1,425,441,40.718832,-74.008797,40.73098,-74.00685
2011-02-01 06:35:00,2,3543,2781,40.717387,-74.013908,40.750793,-73.98102299999998
2011-02-01 06:35:00,4,1862,3766,40.711872,-74.00799,40.717362,-73.979518
2011-02-01 06:35:00,5,224,3291,40.751087,-73.994055,40.756398,-74.00149
2011-02-01 06:35:00,1,3922,2330,40.761168,-73.97043199999997,40.764402,-73.955875
2011-02-01 06:35:15,1,1187,3153,40.749897,-73.991451,40.754661,-73.98413599999998
2011-02-01 06:35:22,1,2215,3292,40.752297,-73.978358,40.757079,-74.001216
2011-02-01 06:35:25,1,1633,1248,40.737831,-73.98813699999998,40.757475,-73.974002
2011-02-01 06:35:27,1,466,716,40.769917,-73.960514,40.755906,-73.987305
2011-02-01 06:35:29,1,689,1878,40.720144,-73.978914,40.724879,-73.992287
2011-02-01 06:35:38,2,2472,2003,40.781283,-73.95211,40.752878,-73.969751
2011-02-01 06:35:47,1,4354,668,40.793033,-73.940627,40.800634,-73.94614799999998
2011-02-01 06:35:52,1,2278,3148,40.745409,-73.986799,40.753666,-73.98509399999998
2011-02-01 06:36:00,1,3752,2961,40.780652,-73.94667199999998,40.718935,-73.98803499999998
2011-02-01 06:36:00,2,2344,3284,40.771547,-73.95049299999998,40.762267,-73.968252
2011-02-01 06:36:00,2,241,3230,40.761183,-73.98702199999998,40.773597,-73.98160799999998
2011-02-01 06:36:00,3,234,3174,40.757033,-73.990207,40.7622,-73.97857299999998
2011-02-01 06:36:00,1,1553,3161,40.755722,-73.96816699999998,40.7567,-73.982473
2011-02-01 06:36:12,1,995,1354,40.774682,-73.95692599999998,40.780092,-73.95754599999998
2011-02-01 06:36:16,1,769,30,40.751154,-73.99114299999998,40.737921,-73.97368
2011-02-01 06:36:19,1,1790,3626,40.747994,-73.98020599999998,40.758789,-73.968796
2011-02-01 06:36:20,1,99,2932,40.77472,-73.977108,40.7664,-73.957143
2011-02-01 06:36:20,1,459,3164,40.717128,-74.00618399999998,40.758355,-73.98218
2011-02-01 06:36:25,3,1354,2220,40.78041,-73.95713,40.755996,-73.97603599999998
2011-02-01 06:36:27,1,2449,3153,40.709774,-74.010434,40.754747,-73.983959
2011-02-01 06:36:28,1,3103,496,40.737991,-73.99646099999998,40.741373,-73.98765
2011-02-01 06:36:31,1,3748,4268,40.7829,-73.95104499999998,40.755493,-73.97784799999998
2011-02-01 06:36:32,1,3113,1982,40.742826,-73.99271799999998,40.737965,-73.981319
2011-02-01 06:36:37,1,2916,3165,40.739829,-73.99502099999998,40.758925,-73.981086
2011-02-01 06:36:39,1,4065,1255,40.74876,-73.97980799999998,40.758962,-73.97294999999998
2011-02-01 06:36:40,1,675,2837,40.798193,-73.948561,40.794901,-73.950852
2011-02-01 06:36:43,1,3330,2848,40.77186,-73.990181,40.741145,-73.988191
2011-02-01 06:36:53,1,4143,2802,40.757426,-73.969764,40.776971,-73.949753
2011-02-01 06:37:00,1,1637,4340,40.74166500000001,-73.98595299999998,40.733895,-73.98861999999998
2011-02-01 06:37:00,1,2082,1180,40.777363,-73.978847,40.74673,-73.981768
2011-02-01 06:37:00,1,1082,2831,40.811183,-73.95800799999998,40.79546,-73.975707
2011-02-01 06:37:00,1,226,2331,40.752047,-73.993362,40.765237,-73.95512999999998
2011-02-01 06:37:00,1,3798,3940,40.82086500000001,-73.9547,40.81082,-73.952803
2011-02-01 06:37:00,3,1043,1187,40.77314000000001,-73.96656199999998,40.749768,-73.991352
2011-02-01 06:37:00,1,4373,226,40.744862,-73.97582299999998,40.752213,-73.99345799999998
2011-02-01 06:37:00,6,3560,2162,40.767373,-73.96235199999998,40.760133,-73.97
2011-02-01 06:37:00,1,699,3979,40.785995,-73.97633,40.838438,-73.939428
2011-02-01 06:37:00,5,767,1188,40.746523,-73.971582,40.750462,-73.97835499999998
2011-02-01 06:37:01,1,525,179,40.791939,-73.941405,40.725054,-73.99485
2011-02-01 06:37:06,1,3369,3060,40.766202,-73.963819,40.752351,-73.981942
2011-02-01 06:37:07,1,187,696,40.776622,-73.95262099999998,40.734587,-73.98307199999998
2011-02-01 06:37:10,1,2445,2339,40.708307,-74.010981,40.769758,-73.95174
2011-02-01 06:37:16,1,709,2187,40.72557000000001,-73.989976,40.716818,-74.000843
2011-02-01 06:37:38,1,3099,2864,40.735309,-73.998202,40.751411,-73.98035799999998
2011-02-01 06:37:44,1,2064,2429,40.750303,-73.99478,40.761065,-73.984053
2011-02-01 06:37:52,1,1609,2874,40.791918,-73.96458299999998,40.758098,-73.97578699999998
2011-02-01 06:37:58,1,102,2366,40.776119,-73.97605,40.805691,-73.940443
2011-02-01 06:38:00,5,2027,2941,40.781778,-73.948705,40.787933,-73.953345
2011-02-01 06:38:00,1,168,628,40.749495,-73.992005,40.71429000000001,-74.013132
2011-02-01 06:38:00,1,1274,3262,40.779945,-73.94718299999998,40.751877,-73.97593999999998
2011-02-01 06:38:00,5,234,1272,40.757382,-73.989827,40.763127,-73.970393
2011-02-01 06:38:00,1,133,4268,40.80162,-73.960702,40.755232,-73.97776299999998
2011-02-01 06:38:00,1,2006,1076,40.756228,-73.967995,40.80599,-73.945307
2011-02-01 06:38:00,1,2125,553,40.723595,-73.988225,40.741738,-73.978367
2011-02-01 06:38:00,2,1982,2685,40.737998,-73.981133,40.747902,-73.983203
2011-02-01 06:38:04,1,2062,356,40.747097,-73.96975999999998,40.721391,-74.00990799999998
2011-02-01 06:38:08,1,2933,2885,40.731856,-74.00098099999998,40.763749,-73.971497
2011-02-01 06:38:16,1,3293,1978,40.764215,-73.966588,40.734462,-73.983255
2011-02-01 06:38:30,1,4254,2426,40.726507,-73.99569099999998,40.759252,-73.985314
2011-02-01 06:39:00,3,2898,183,40.775257,-73.963317,40.778253,-73.95702199999998
2011-02-01 06:39:00,1,2699,1251,40.743738,-73.973938,40.750152,-73.99125499999998
2011-02-01 06:39:00,1,3559,3309,40.767823,-73.964042,40.76873300000001,-73.96353499999998
2011-02-01 06:39:01,1,549,2871,40.744591,-73.985466,40.755879,-73.976973
2011-02-01 06:39:12,1,2485,2993,40.72445,-73.981504,40.70570900000001,-74.007085
2011-02-01 06:39:21,1,3110,1389,40.740661,-73.99471699999998,40.762016,-73.982239
2011-02-01 06:39:28,1,240,4272,40.760396,-73.987486,40.754065,-73.97461699999998
2011-02-01 06:39:28,2,3554,4156,40.7627,-73.959964,40.753402,-73.98889699999998
2011-02-01 06:39:28,1,3422,2429,40.780334,-73.984036,40.76186,-73.984184
2011-02-01 06:39:28,1,3982,2330,40.71187000000001,-74.006907,40.76414000000001,-73.955663
2011-02-01 06:39:31,1,2626,4303,40.769008,-73.961258,40.784941,-73.951645
2011-02-01 06:39:31,1,233,3164,40.756369,-73.990211,40.757888,-73.982192
2011-02-01 06:39:42,1,3031,1404,40.762098,-73.960215,40.766642,-73.97909
2011-02-01 06:39:43,1,230,2685,40.755369,-73.99122199999998,40.747738,-73.98296899999998
2011-02-01 06:39:43,1,2135,3250,40.762263,-73.989726,40.747579,-73.978291
2011-02-01 06:39:45,1,18,3198,40.704965,-74.016186,40.714975,-74.015804
2011-02-01 06:39:56,1,3266,3370,40.752372,-73.97493199999998,40.76437,-73.958904
2011-02-01 06:40:00,5,3560,3617,40.766902,-73.96274699999998,40.701805,-74.011075
2011-02-01 06:40:00,1,2334,3056,40.766977,-73.9538,40.773505,-73.95933999999998
2011-02-01 06:40:00,3,2427,3198,40.760383,-73.98508199999998,40.715342,-74.01611
2011-02-01 06:40:00,1,2818,4267,40.736733,-73.99738499999998,40.755828,-73.979005
2011-02-01 06:40:00,5,151,1399,40.799737,-73.947182,40.766235,-73.97936199999998
2011-02-01 06:40:00,1,2570,2215,40.788205,-73.976752,40.752546,-73.97794499999998
2011-02-01 06:40:00,1,4328,3279,40.743403,-73.995588,40.7592,-73.970623
2011-02-01 06:40:00,1,3621,3278,40.75836500000001,-73.959935,40.757902,-73.971703
2011-02-01 06:40:00,5,1069,630,40.75726,-73.97627699999998,40.736643,-73.988748
2011-02-01 06:40:00,5,769,2943,40.751048,-73.9906,40.78858,-73.953283
2011-02-01 06:40:17,1,2691,2253,40.746374,-73.979359,40.751021,-73.968806
2011-02-01 06:40:17,1,539,2781,40.756849,-73.966825,40.750768,-73.980446
2011-02-01 06:40:32,1,3554,464,40.762732,-73.95966199999998,40.771005,-73.963525
2011-02-01 06:40:39,1,1152,602,40.732864,-73.98156199999998,40.73893,-73.98693
2011-02-01 06:40:43,1,3336,3419,40.786163,-73.950863,40.778985,-73.985197
2011-02-01 06:41:00,1,996,2957,40.77427700000001,-73.95439499999998,40.719185,-73.989568
2011-02-01 06:41:00,1,3244,3148,40.745017,-73.98044499999997,40.753735,-73.98530699999998
2011-02-01 06:41:00,1,3514,1395,40.731957,-73.98219499999998,40.76371500000001,-73.981527
2011-02-01 06:41:00,5,1595,1684,40.733477,-73.98718199999998,40.755238,-73.97550699999998
2011-02-01 06:41:00,5,2346,2798,40.772742,-73.949572,40.779573,-73.955472
2011-02-01 06:41:00,5,2064,2633,40.750485,-73.99464,40.789552,-73.95269299999998
2011-02-01 06:41:00,1,2334,17,40.76712,-73.95382399999998,40.74656,-73.99395699999998
2011-02-01 06:41:00,1,2008,1257,40.75823,-73.96639999999998,40.760622,-73.972013
2011-02-01 06:41:00,1,4108,226,40.734703,-73.986293,40.752182,-73.99330999999998
2011-02-01 06:41:00,1,1023,97,40.750692,-74.00206699999998,40.711328,-74.01474799999998
2011-02-01 06:41:13,1,232,168,40.756058,-73.990949,40.749457,-73.99232099999998
2011-02-01 06:41:14,1,3262,1637,40.751969,-73.97569199999998,40.741346,-73.98587399999998
2011-02-01 06:41:17,1,1377,1003,40.754343,-73.987755,40.747316,-73.993024
2011-02-01 06:41:21,1,1531,769,40.75278,-73.967478,40.750845,-73.99047199999998
2011-02-01 06:41:24,2,3622,3049,40.75995800000001,-73.97171999999998,40.772892,-73.962485
2011-02-01 06:41:25,1,3839,1175,40.732157,-73.994141,40.750843,-73.97919799999998
2011-02-01 06:41:29,1,3711,496,40.739394,-74.00267599999998,40.741389,-73.98770399999998
2011-02-01 06:41:30,1,1187,3147,40.749973,-73.991667,40.753339,-73.98549799999998
2011-02-01 06:41:41,1,3924,2220,40.760719,-73.968839,40.755866,-73.97602999999998
2011-02-01 06:41:43,1,1378,665,40.754958,-73.987353,40.761375,-74.00148799999998
2011-02-01 06:41:46,1,2270,232,40.763881,-73.973276,40.756197,-73.990775
2011-02-01 06:41:52,1,1645,2562,40.769191,-73.984987,40.785223,-73.97924
2011-02-01 06:41:53,1,1266,3274,40.7724962135,-73.95285214826701,40.755096174036005,-73.97381663300898
2011-02-01 06:41:55,3,2012,2332,40.764517,-73.961951,40.765748,-73.95520299999998
2011-02-01 06:41:56,1,2472,3155,40.781362,-73.952326,40.755626,-73.98320699999998
2011-02-01 06:42:00,1,3103,2873,40.737782,-73.996668,40.756722,-73.97679999999998
2011-02-01 06:42:00,5,2871,3023,40.755805,-73.97688499999998,40.759932,-73.976642
2011-02-01 06:42:00,3,3783,2551,40.760465,-73.98361699999998,40.77982,-73.98204799999998
2011-02-01 06:42:02,1,453,1385,40.785862,-73.957025,40.761384,-73.983374
2011-02-01 06:42:08,1,2319,1251,40.704368,-74.0091,40.750401,-73.991254
2011-02-01 06:42:16,1,4132,1361,40.782377,-73.971467,40.73178,-73.99485799999998
2011-02-01 06:42:20,1,3244,3153,40.745286,-73.98059599999998,40.754958,-73.983923
2011-02-01 06:42:29,1,4160,2991,40.75574,-73.99452099999998,40.706221,-74.00755599999998
2011-02-01 06:42:32,1,3433,715,40.788559,-73.97820799999998,40.753455,-73.981153
2011-02-01 06:42:35,1,3109,97,40.741523,-73.99396899999998,40.711248,-74.015037
2011-02-01 06:42:37,1,477,1229,40.762978,-73.96567399999998,40.771151,-73.95967399999998
2011-02-01 06:42:40,1,51,3155,40.745682,-73.976749,40.755508,-73.983214
2011-02-01 06:42:55,1,1991,2280,40.743385,-73.97685,40.70208,-74.01007
2011-02-01 06:42:58,1,3941,2426,40.744458,-73.979291,40.759458,-73.98541299999998
2011-02-01 06:42:59,1,2800,533,40.779059,-73.953771,40.759808,-73.97447099999998
2011-02-01 06:43:00,5,1968,2781,40.723983,-73.99106299999998,40.751007,-73.98012
2011-02-01 06:43:00,5,3321,3266,40.776558,-73.957813,40.752748,-73.97534499999998
2011-02-01 06:43:00,4,2546,628,40.757938,-73.99333199999998,40.714138,-74.013267
2011-02-01 06:43:00,1,2281,3153,40.746755,-73.99003499999998,40.754727,-73.984617
2011-02-01 06:43:00,1,3336,356,40.78565800000001,-73.950787,40.721437,-74.010277
2011-02-01 06:43:00,1,3734,1261,40.723813,-73.99280999999998,40.75854,-73.9735
2011-02-01 06:43:00,1,1862,2821,40.711885,-74.008092,40.74276,-74.007715
2011-02-01 06:43:00,1,2871,3308,40.755997,-73.97679499999998,40.763892,-73.99571799999998
2011-02-01 06:43:10,1,601,1548,40.771372,-73.953315,40.757582,-73.973437
2011-02-01 06:43:14,1,1203,2026,40.798605,-73.93665,40.781193,-73.94949799999998
2011-02-01 06:43:22,1,3243,1443,40.74472700000001,-73.98126499999998,40.741453,-73.984854
2011-02-01 06:43:22,2,500,1271,40.73963300000001,-73.982618,40.762404,-73.97079499999998
2011-02-01 06:43:25,1,3515,3015,40.72887,-73.97541099999998,40.738615,-73.97721899999998
2011-02-01 06:43:33,1,2334,3168,40.767132,-73.95384199999998,40.760504,-73.98034699999998
2011-02-01 06:43:35,1,3116,3155,40.745422,-73.991043,40.7552,-73.98375299999998
2011-02-01 06:43:35,1,2042,3550,40.797122,-73.937628,40.765938,-73.967228
2011-02-01 06:43:43,1,3125,2805,40.747223,-73.989615,40.78282,-73.95931999999998
2011-02-01 06:43:44,1,439,4173,40.729829,-74.007008,40.785186,-73.94920399999998
2011-02-01 06:43:46,1,4166,1277,40.775646,-73.95627899999998,40.766033,-73.96755
2011-02-01 06:43:56,1,3237,3059,40.739559,-73.984851,40.725538,-74.004889
2011-02-01 06:43:59,1,1168,100,40.776028,-73.955709,40.715,-74.01370699999998
2011-02-01 06:44:00,1,1890,715,40.79459,-73.969408,40.753512,-73.98057299999998
2011-02-01 06:44:05,1,462,2332,40.772785,-73.96703499999998,40.765831,-73.954991
2011-02-01 06:44:11,1,1012,2750,40.726664150788004,-73.97694353920701,40.726251572533,-74.005654223396
2011-02-01 06:44:21,2,160,3153,40.735535,-73.979566,40.754895,-73.98385
2011-02-01 06:44:23,1,933,3955,40.733016,-73.99634,40.743745,-74.00715599999998
2011-02-01 06:44:24,1,2103,2220,40.792803,-73.96784699999998,40.755456,-73.976617
2011-02-01 06:44:25,1,3448,3053,40.793425,-73.974518,40.775807,-73.964527
2011-02-01 06:44:27,1,1626,965,40.743323,-73.98412299999998,40.771462,-73.98694999999998
2011-02-01 06:44:56,1,1473,33,40.707282,-74.00422399999998,40.720543,-74.00978399999998
2011-02-01 06:45:00,1,2333,2330,40.76602000000001,-73.954707,40.764585,-73.955382
2011-02-01 06:45:00,2,4167,3565,40.778173,-73.954533,40.714048,-74.01367999999998
2011-02-01 06:45:00,1,2215,3168,40.752275,-73.978413,40.760423,-73.97998299999998
2011-02-01 06:45:00,1,447,2884,40.735068,-74.006023,40.715122,-74.011367
2011-02-01 06:45:00,2,86,2575,40.79886,-73.936355,40.790705,-73.97484799999998
2011-02-01 06:45:00,5,3448,3425,40.793568,-73.97440999999998,40.782255,-73.982192
2011-02-01 06:45:00,1,183,1248,40.778108,-73.95684,40.757417,-73.974108
2011-02-01 06:45:00,1,2709,3257,40.743125,-73.98003,40.751727,-73.97624299999998
2011-02-01 06:45:00,1,1187,1118,40.750118,-73.99172799999998,40.736698,-73.98408499999998
2011-02-01 06:45:27,1,4305,3284,40.784582,-73.94967199999998,40.762206,-73.968711
2011-02-01 06:45:30,1,3114,1174,40.744036,-73.99174399999998,40.752999,-73.978379
2011-02-01 06:45:43,1,1625,1684,40.74112,-73.98614999999998,40.755539,-73.97544399999998
2011-02-01 06:45:54,1,3112,1477,40.784131,-73.979718,40.709005,-74.00529899999998
2011-02-01 06:45:56,1,1028,1269,40.723144,-73.98259899999998,40.713493,-73.977438
2011-02-01 06:45:59,1,2295,2877,40.704164,-74.006354,40.760494,-73.97433199999998
2011-02-01 06:46:00,1,3449,966,40.793637,-73.974355,40.773008,-73.989153
2011-02-01 06:46:00,1,2930,687,40.76853,-73.96173799999998,40.759808,-73.97020999999998
2011-02-01 06:46:00,5,933,100,40.7331,-73.995728,40.715172,-74.01355699999998
2011-02-01 06:46:00,6,232,1385,40.755933,-73.990672,40.761038,-73.98362799999998
2011-02-01 06:46:00,1,607,2329,40.73273,-73.987593,40.763457,-73.956125
2011-02-01 06:46:00,2,3691,2332,40.727153,-73.999848,40.765655,-73.954353
2011-02-01 06:46:00,2,445,222,40.733945,-74.00615999999998,40.747305,-73.996992
2011-02-01 06:46:05,1,2215,3036,40.7525,-73.97854599999998,40.713775,-74.01045
2011-02-01 06:46:09,1,2737,222,40.726685,-73.99408099999998,40.747132,-73.99721499999998
2011-02-01 06:46:12,1,3551,2633,40.765272,-73.966172,40.789323,-73.95265699999999
2011-02-01 06:46:17,1,1302,1867,40.773589,-73.96237999999998,40.780703,-73.980017
2011-02-01 06:46:29,1,2693,737,40.745666,-73.978246,40.764651,-73.95809699999998
2011-02-01 06:46:30,1,995,2449,40.774582,-73.956905,40.709766,-74.009862
2011-02-01 06:46:36,1,348,3275,40.80301,-73.96746299999998,40.792967,-73.972936
2011-02-01 06:46:55,1,3023,356,40.759623,-73.97641999999998,40.721387,-74.009888
2011-02-01 06:46:56,1,3461,1272,40.800909,-73.969144,40.762982,-73.97023299999998
2011-02-01 06:46:58,1,1184,632,40.748462,-73.98070799999998,40.804853,-73.962478
2011-02-01 06:47:00,1,3035,33,40.71333,-74.009282,40.720617,-74.00953199999998
2011-02-01 06:47:00,1,2643,240,40.717478,-74.016053,40.760212,-73.987522
2011-02-01 06:47:00,5,3262,2691,40.752293,-73.975537,40.74644,-73.97987999999998
2011-02-01 06:47:00,1,1848,2712,40.750907,-73.991923,40.741433,-73.97557299999998
2011-02-01 06:47:07,1,2469,356,40.781962,-73.95379699999998,40.721436,-74.00986799999998
2011-02-01 06:47:11,1,3263,3707,40.748737,-74.006737,40.737631,-74.00214799999998
2011-02-01 06:47:15,1,3643,3888,40.721301,-73.986717,40.736329,-73.978544
2011-02-01 06:47:24,1,4344,1684,40.736339,-73.98659599999998,40.75539600000001,-73.975651
2011-02-01 06:47:32,1,2479,1831,40.72304000000001,-73.998873,40.704824,-74.00867099999998
2011-02-01 06:47:38,1,3031,2430,40.762361,-73.960513,40.761913,-73.983551
2011-02-01 06:47:43,1,1505,1876,40.737194,-73.98151899999998,40.726393,-73.99165999999998
2011-02-01 06:47:48,1,1994,3015,40.747291,-73.97407099999998,40.739025,-73.976955
2011-02-01 06:48:00,1,2009,2429,40.758657,-73.965815,40.761368,-73.984105
2011-02-01 06:48:00,1,4214,980,40.770943,-73.98725299999998,40.706523,-74.00618799999998
2011-02-01 06:48:00,1,1326,1377,40.746008,-73.993775,40.754922,-73.98768199999998
2011-02-01 06:48:00,5,3105,3278,40.738715,-73.99595699999998,40.75774000000001,-73.97200499999998
2011-02-01 06:48:02,1,2176,1153,40.713811,-74.00344599999998,40.726972,-74.00323899999998
2011-02-01 06:48:08,1,3353,3027,40.798536,-73.94169499999998,40.764502,-73.966266
2011-02-01 06:48:08,1,1187,3015,40.749955,-73.99194199999998,40.739077,-73.976917
2011-02-01 06:48:14,1,4373,1251,40.744893,-73.97588899999998,40.750635,-73.991371
2011-02-01 06:48:14,1,44,2700,40.74912,-73.98417999999998,40.743414,-73.97250099999998
2011-02-01 06:48:18,1,2928,3266,40.769226,-73.96310099999998,40.75311,-73.97513599999998
2011-02-01 06:48:21,1,2594,3422,40.799644,-73.96850899999998,40.780754,-73.98388799999998
2011-02-01 06:48:21,1,232,2215,40.756247,-73.99063599999998,40.752754,-73.97852299999998
2011-02-01 06:48:22,1,1344,3052,40.78466,-73.95404999999998,40.770685,-73.956981
2011-02-01 06:48:23,1,1339,356,40.777515,-73.95935,40.721246,-74.009838
2011-02-01 06:48:26,1,224,2866,40.751207,-73.994155,40.752765,-73.97885599999998
2011-02-01 06:48:26,1,2315,3113,40.782146,-73.97179799999998,40.742848,-73.992631
2011-02-01 06:48:36,1,234,1385,40.757001,-73.989676,40.761193,-73.982873
2011-02-01 06:48:36,1,2003,2161,40.753173,-73.969796,40.760722,-73.97118
2011-02-01 06:48:50,1,426,1248,40.719023,-74.008829,40.757108,-73.974203
2011-02-01 06:49:00,2,2218,3622,40.743587,-73.99231299999998,40.760295,-73.971548
2011-02-01 06:49:00,2,316,1659,40.708685,-74.01399499999998,40.720727,-74.009027
2011-02-01 06:49:00,1,815,3051,40.810537,-73.958415,40.77153300000001,-73.959503
2011-02-01 06:49:00,5,2848,1118,40.740788,-73.987767,40.737158,-73.984482
2011-02-01 06:49:00,2,4193,2222,40.736892,-73.98179299999998,40.74579,-73.998052
2011-02-01 06:49:00,1,2759,2616,40.867147,-73.922818,40.806588,-73.96531999999998
2011-02-01 06:49:00,1,1993,1196,40.74682,-73.97447699999998,40.725363,-73.98758999999998
2011-02-01 06:49:00,1,759,3173,40.749718,-73.97927199999998,40.761993,-73.97938999999998
2011-02-01 06:49:14,1,2423,1381,40.755703,-73.98617299999998,40.757375,-73.98603799999998
2011-02-01 06:49:15,1,2630,1461,40.76727800000001,-73.956621,40.759521,-73.97171999999998
2011-02-01 06:49:23,1,1266,628,40.772227,-73.95259799999998,40.714755,-74.013739
2011-02-01 06:49:26,1,3266,1637,40.752785,-73.974888,40.74162800000001,-73.985596
2011-02-01 06:49:29,1,2787,2509,40.74765900000001,-73.97258499999998,40.734653,-73.99074199999998
2011-02-01 06:49:30,2,2064,2287,40.750338,-73.99470699999998,40.752632,-74.00436999999998
